name_ar,category,full_address,phone_number,website,rating,plus_code,opening_times,opening_status,price_range,city_ar,region_ar,latitude,longitude,google_maps_url
حلا سيهات,سوبرماركت,Unnamed Road، سيهات‎ 32452,055 387 2001,N/A,4.0,F2RM+M6,"{""الأحد"": ""٣:٣٠–١٠:٤٥م""}",مفتوح · يغلق عند الساعة ١٠:٤٥ م,N/A,سيهات,المنطقة الشرقية,26.4916595,50.0331179,"https://www.google.com/maps/place/%D8%AD%D9%84%D8%A7+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4916595,50.0331179,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fff388cf4a53:0xeb06f7619d409d25!8m2!3d26.4916595!4d50.0331179!16s%2Fg%2F11g199chl1?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Fluffy Pancake Cafe مقهى فلافي بانكيك,مطعم الحلويات اليابانية,"حي, طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437",055 334 3876,https://order.lazywait.com/vendor?storeUrl=fluffy,4.3,F29R+3F,"{""الأحد"": ""٩:٠٠ص–١:٠٠م٣:٣٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4677244,50.0412448,"https://www.google.com/maps/place/Fluffy+Pancake+Cafe+%D9%85%D9%82%D9%87%D9%89+%D9%81%D9%84%D8%A7%D9%81%D9%8A+%D8%A8%D8%A7%D9%86%D9%83%D9%8A%D9%83%E2%80%AD/@26.4677244,50.0412448,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff3a7e918431:0x1c56f48839fe7e0b!8m2!3d26.4677244!4d50.0412448!16s%2Fg%2F11l322yzpp?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
حلويات غرناطه فرع سيهات,مخبز,"3457 طريق الملك عبدالعزيز، حي المنتزة, EMMA6837, 6837, سيهات‎ 32452",055 223 4199,https://instagram.com/ghirnatah.sweets?igshid=MzRlODBiNWFlZA==,3.6,F2PV+P6,"{""الأحد"": ""٧:٠٠ص–١٠:٣٠م""}",مفتوح · يغلق عند الساعة ١٠:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4868117,50.0431246,"https://www.google.com/maps/place/%D8%AD%D9%84%D9%88%D9%8A%D8%A7%D8%AA+%D8%BA%D8%B1%D9%86%D8%A7%D8%B7%D9%87+%D9%81%D8%B1%D8%B9+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4868117,50.0431246,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fff752dd7b6f:0xf5ee541dc1d88b15!8m2!3d26.4868117!4d50.0431246!16s%2Fg%2F11ksnvbfd3?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الرغيف الفاخر,مخبز,3381 الشارع الخامس عشر، السلام،، سيهات‎ 32437,055 860 2022,N/A,4.3,F2GM+GM,"{""الأحد"": ""٥:٠٠ص–١٢:٠٠ص"", ""الاثنين"": ""٥:٠٠ص–١٢:٠٠ص"", ""الثلاثاء"": ""٥:٠٠ص–١٢:٠٠ص"", ""الأربعاء"": ""٥:٠٠ص–١٢:٠٠ص"", ""الخميس"": ""٥:٠٠ص–١٢:٠٠ص"", ""الجمعة"": ""٥:٠٠ص–١٢:٠٠ص"", ""السبت"": ""٥:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4762664,50.0341859,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%B1%D8%BA%D9%8A%D9%81+%D8%A7%D9%84%D9%81%D8%A7%D8%AE%D8%B1%E2%80%AD/@26.4762664,50.0341859,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff386ade08cd:0x38e97224c76701!8m2!3d26.4762664!4d50.0341859!16s%2Fg%2F11s9jtgc4h?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
حلويات سكون,متجر حلويات,7492 طريق الملك عبدالعزيز، الفردوس، سيهات‎ 32434,054 638 4300,http://facebook.com/SakoonSweets,4.7,F2FX+82,"{""الأحد"": ""مغلق""}",مغلق · يفتح يوم الاثنين عند الساعة ٣:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4733128,50.0476092,"https://www.google.com/maps/place/%D8%AD%D9%84%D9%88%D9%8A%D8%A7%D8%AA+%D8%B3%D9%83%D9%88%D9%86%E2%80%AD/@26.4733128,50.0476092,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe684532655f:0x18ae01db24bcb6b6!8m2!3d26.4733128!4d50.0476092!16s%2Fg%2F11c4ww582_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
بابا كنافة سيهات,الحلويات,شارع الملك عبدالعزيز، الزهور، سيهات‎ 32431,058 174 8710,N/A,3.8,F29W+J3,"{""الأحد"": ""٢:٠٠م–١٢:٣٠ص""}",مفتوح · يغلق عند الساعة ١٢:٣٠ ص,N/A,سيهات,المنطقة الشرقية,26.4691172,50.0451663,"https://www.google.com/maps/place/%D8%A8%D8%A7%D8%A8%D8%A7+%D9%83%D9%86%D8%A7%D9%81%D8%A9+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4691172,50.0451663,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff252e39816d:0x8141e5736889c451!8m2!3d26.4691172!4d50.0451663!16s%2Fg%2F11rstshrb0?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Racconto Boutique - راكونتو بوتيك,بوظة,شارع الملك فيصل بن عبدالعزيز، النور، سيهات‎ 32452,N/A,https://www.instagram.com/racconto.sa,4.8,F2QR+7M,"{""الأحد"": ""١:٠٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4882384,50.041652,"https://www.google.com/maps/place/Racconto+Boutique+-+%D8%B1%D8%A7%D9%83%D9%88%D9%86%D8%AA%D9%88+%D8%A8%D9%88%D8%AA%D9%8A%D9%83%E2%80%AD/@26.4882384,50.041652,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff8aecd53e15:0x29a2c123a9dccd8a!8m2!3d26.4882384!4d50.041652!16s%2Fg%2F11xcyk5pcm?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مكسرات الخليج,متجر لبيع المكسرات,F2JW+GGW، المنتزه، سيهات‎ 32452,013 856 7300,https://instagram.com/alkhaleej_nuts?utm_medium=copy_link,4.5,F2JW+GGW,"{""الأحد"": ""٩:٠٠–١١:٣٠ص٣:٣٠–١٠:٣٠م""}",مفتوح · يغلق عند الساعة ١٠:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4813689,50.0463227,"https://www.google.com/maps/place/%D9%85%D9%83%D8%B3%D8%B1%D8%A7%D8%AA+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%E2%80%AD/@26.4813689,50.0463227,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe445a591373:0xbebe8ea3859ac24d!8m2!3d26.4813689!4d50.0463227!16s%2Fg%2F11c1p4mfb2?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
أڤنيو كيك - Avenua Cake,متجر حلويات,طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437,059 991 6503,https://instagram.com/avenue_cake?igshid=YmMyMTA2M2Y=,4.5,F28J+72,"{""الأحد"": ""٤:٠٠–٩:٠٠م""}",مفتوح · يغلق عند الساعة ٩ م,N/A,سيهات,المنطقة الشرقية,26.4656918,50.0300622,"https://www.google.com/maps/place/%D8%A3%DA%A4%D9%86%D9%8A%D9%88+%D9%83%D9%8A%D9%83+-+Avenua+Cake%E2%80%AD/@26.4656918,50.0300622,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff80026c29c7:0xe960ca035578501e!8m2!3d26.4656918!4d50.0300622!16s%2Fg%2F11t2sb29wh?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سويت روز سيهات,متجر حلويات,F2PV+H7M، المنتزه، سيهات‎ 32452,056 357 6244,N/A,4.8,F2PV+H7M,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4864633,50.0431642,"https://www.google.com/maps/place/%D8%B3%D9%88%D9%8A%D8%AA+%D8%B1%D9%88%D8%B2+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4864633,50.0431642,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff001cb8de8f:0xc6307b58ccacfd15!8m2!3d26.4864633!4d50.0431642!16s%2Fg%2F11xrww26yz?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
قطوف وحلا سيهات,الحلويات,طريق الخليج، الكوثر، سيهات‎ 32431,054 202 1505,https://kottouf.co/,4.0,F3M3+9G,"{""الأحد"": ""١٠:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4834397,50.0537976,"https://www.google.com/maps/place/%D9%82%D8%B7%D9%88%D9%81+%D9%88%D8%AD%D9%84%D8%A7+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4834397,50.0537976,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff48b57b8beb:0x6813d7b96a7d239d!8m2!3d26.4834397!4d50.0537976!16s%2Fg%2F11lkghdx45?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المزرع للحلويات والبسكويت,متجر حلويات,F2MQ+X3G، الديرة، سيهات‎ 32461,N/A,https://www.instagram.com/almuzarra?igshid=ZGNjOWZkYTE3MQ==,4.4,F2MQ+X3G,"{""الأحد"": ""٩:٣٠ص–١٠:٣٠م""}",مفتوح · يغلق عند الساعة ١٠:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4849375,50.0376875,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%B2%D8%B1%D8%B9+%D9%84%D9%84%D8%AD%D9%84%D9%88%D9%8A%D8%A7%D8%AA+%D9%88%D8%A7%D9%84%D8%A8%D8%B3%D9%83%D9%88%D9%8A%D8%AA%E2%80%AD/@26.4849375,50.0376875,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe3641596c07:0xc6cc2b5363947224!8m2!3d26.4849375!4d50.0376875!16s%2Fg%2F11g8dgr26v?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الكنفاني,متجر حلويات,omerOmar Bin Abdulaziz، الزهور، سيهات‎ 32437,054 247 1665,http://www.alkanafany.com.sa/,3.8,F2CW+55,"{""الأحد"": ""١:١٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.470395,50.0453879,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%83%D9%86%D9%81%D8%A7%D9%86%D9%8A%E2%80%AD/@26.470395,50.0453879,17z/data=!3m1!4b1!4m6!3m5!1s0x3e36002fcdd90199:0x6fe823d11f172f3f!8m2!3d26.470395!4d50.0453879!16s%2Fg%2F11bzq3hh66?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المخبز العصري,مخبز,شارع مكة، الزهور، سيهات‎ 32437,013 856 1551,N/A,4.4,F2FR+69,"{""الأحد"": ""٦:٠٠ص–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4730969,50.0409538,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%AE%D8%A8%D8%B2+%D8%A7%D9%84%D8%B9%D8%B5%D8%B1%D9%8A%E2%80%AD/@26.4730969,50.0409538,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4026ac15ad:0x8447f982930b8d1a!8m2!3d26.4730969!4d50.0409538!16s%2Fg%2F12hml52vw?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Valen Cafe ® | مقهى ڤالن,كافيه,3660 6755 طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437,058 039 1197,https://instagram.com/valencafe.sa?utm_medium=copy_link,4.3,F28P+GQ,"{""الأحد"": ""٣:٠٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4663723,50.0369251,"https://www.google.com/maps/place/Valen+Cafe+%C2%AE+%7C+%D9%85%D9%82%D9%87%D9%89+%DA%A4%D8%A7%D9%84%D9%86%E2%80%AD/@26.4663723,50.0369251,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffa1a2be6d89:0xcad0839541c32a4c!8m2!3d26.4663723!4d50.0369251!16s%2Fg%2F11smgtq0q2?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
انوفيشن تيست كافية,كافيه,6352 طريق الملك عبدالعزيز، 3566، سيهات‎ 32452,N/A,https://coffeelounge85.com/,4.5,F2MV+3P,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4826895,50.0443351,"https://www.google.com/maps/place/%D8%A7%D9%86%D9%88%D9%81%D9%8A%D8%B4%D9%86+%D8%AA%D9%8A%D8%B3%D8%AA+%D9%83%D8%A7%D9%81%D9%8A%D8%A9%E2%80%AD/@26.4826895,50.0443351,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff652c5adf67:0x899e6d7ad83fdaf1!8m2!3d26.4826895!4d50.0443351!16s%2Fg%2F11ghsgz50y?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
SOVA COFFEE HOUSE,كافيه,غرناطة، سيهات‎ 32434,N/A,http://instagram.com/sovacafe,4.7,F29W+6V,"{""الأحد"": ""١٢:٠٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4680891,50.0471338,"https://www.google.com/maps/place/SOVA+COFFEE+HOUSE/@26.4680891,50.0471338,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff77b88d7f59:0x911121e10d00191d!8m2!3d26.4680891!4d50.0471338!16s%2Fg%2F11t5lfs0v8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
SPREE Rooftop Lounge - مطعم و مقهى سبري,مطعم,"8373 Khaleej Rd, الكوثر، سيهات‎ 32431",056 084 4913,https://www.instagram.com/spreeksa/,4.2,F3M3+JF,"{""الأحد"": ""٧:٠٠ص–٤:٠٠ص""}",مفتوح · يغلق عند الساعة ٤ ص,N/A,سيهات,المنطقة الشرقية,26.4840441,50.0537144,"https://www.google.com/maps/place/SPREE+Rooftop+Lounge+-+%D9%85%D8%B7%D8%B9%D9%85+%D9%88+%D9%85%D9%82%D9%87%D9%89+%D8%B3%D8%A8%D8%B1%D9%8A%E2%80%AD/@26.4840441,50.0537144,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffd4f2ec1db5:0xd1ecd6fb5af52e20!8m2!3d26.4840441!4d50.0537144!16s%2Fg%2F11rd9nqmk1?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Boho Speciality coffee ... بوهو للقهوة المختصة,كافيه,King Abdulaziz street، الزهور، سيهات‎ 32437,N/A,https://instagram.com/boho.sa,4.3,F28R+X5,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4674586,50.0404089,"https://www.google.com/maps/place/Boho+Speciality+coffee+...+%D8%A8%D9%88%D9%87%D9%88+%D9%84%D9%84%D9%82%D9%87%D9%88%D8%A9+%D8%A7%D9%84%D9%85%D8%AE%D8%AA%D8%B5%D8%A9%E2%80%AD/@26.4674586,50.0404089,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffe323a98ae7:0x5797c0474a36ca23!8m2!3d26.4674586!4d50.0404089!16s%2Fg%2F11j4jwdcwf?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مقهى ايان,مقهى,طريق الملك عبدالعزيز، الدانة، سيهات‎ 32462,056 699 3490,N/A,4.8,F29V+7G,"{""الأحد"": ""٦:٣٠ص–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4681623,50.0438547,"https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D8%A7%D9%8A%D8%A7%D9%86%E2%80%AD/@26.4681623,50.0438547,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff74c60b9b3b:0x2301515c8cfdcad7!8m2!3d26.4681623!4d50.0438547!16s%2Fg%2F11z9q4qj2g?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مقهى فور ليف,مقهى,طريق الملك عبدالعزيز، قرطبة، سيهات‎ 32453,056 997 8839,https://instagram.com/fourleaf.sa?igshid=YmMyMTA2M2Y=,4.1,F2XJ+HG,"{""الأحد"": ""٣:٠٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4989012,50.0313004,"https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D9%81%D9%88%D8%B1+%D9%84%D9%8A%D9%81%E2%80%AD/@26.4989012,50.0313004,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff60167c006b:0xd82f3661e22537a2!8m2!3d26.4989012!4d50.0313004!16s%2Fg%2F11t5sxvh80?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
SAN CAFE - مقهى سان,كافيه,طريق الملك عبدالعزيز، المنتزه، سيهات‎ 32452,053 295 4660,https://instagram.com/sancafe.ksa?igshid=YmMyMTA2M2Y=,4.5,F2RQ+6Q,"{""الأحد"": ""٣:٣٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4905482,50.0394191,"https://www.google.com/maps/place/SAN+CAFE+-+%D9%85%D9%82%D9%87%D9%89+%D8%B3%D8%A7%D9%86%E2%80%AD/@26.4905482,50.0394191,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffa31475f73b:0xa4efe782d4cce5a0!8m2!3d26.4905482!4d50.0394191!16s%2Fg%2F11qh7q_pyw?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Victoria Maple,مطعم,4162 طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437,054 126 3379,https://instagram.com/victoriamaple.sa?igshid=YmMyMTA2M2Y=,4.4,F29R+7V,"{""الأحد"": ""٦:٠٠ص–١٢:٠٠م٤:٠٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4681394,50.042188,"https://www.google.com/maps/place/Victoria+Maple/@26.4681394,50.042188,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffa1fbbfc0f9:0x8da2f05eadd11a0c!8m2!3d26.4681394!4d50.042188!16s%2Fg%2F11kb8jxnc8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Loopiecafe,كافيه,"Khaleej Rd, المنتزه، سيهات‎ 32452",054 966 3063,https://www.instagram.com/loopiecafe?igsh=MWRmbW5paWVhempyeg==,4.8,F3M2+VW,"{""الأحد"": ""٦:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4846574,50.0522884,"https://www.google.com/maps/place/Loopiecafe/@26.4846574,50.0522884,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff00069b6e71:0xc822b609bd14d37a!8m2!3d26.4846574!4d50.0522884!16s%2Fg%2F11y2smdhyh?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
دلي روز,مطعم,شارع الملك عبدالعزيز، غرناطة، سيهات‎ 32434,013 837 3327,https://www.instagram.com/dellerose_cafe/?hl=en,4.1,F2FX+69,"{""الأحد"": ""٨:٠٠ص–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4731016,50.0484488,"https://www.google.com/maps/place/%D8%AF%D9%84%D9%8A+%D8%B1%D9%88%D8%B2%E2%80%AD/@26.4731016,50.0484488,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe686195a8b1:0xd245a3eaf5d0c01c!8m2!3d26.4731016!4d50.0484488!16s%2Fg%2F11d_26t9wx?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
24Cafe,كافيه,"Khaleej Rd, النسيم، سيهات‎ 32453",055 992 7222,http://www.24-cafe.com/,4.6,G25P+2F,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.5075078,50.0362333,"https://www.google.com/maps/place/24Cafe/@26.5075078,50.0362333,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0026db718d:0x91038cc7afe3bada!8m2!3d26.5075078!4d50.0362333!16s%2Fg%2F11wbcdj4ns?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Link specialty coffee,مقهى,المنتزه، سيهات‎ 32452,N/A,https://instagram.com/link.coffee.sa,4.4,F2PV+H8,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4864882,50.0432782,"https://www.google.com/maps/place/Link+specialty+coffee/@26.4864882,50.0432782,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff12a3d941d7:0xa36c43b80688489e!8m2!3d26.4864882!4d50.0432782!16s%2Fg%2F11sv8vt3cs?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
كافي مده,كافيه,طريق الكورنيش، الغدير، سيهات‎ 32437,054 615 0070,N/A,4.3,F3Q5+7X,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4882,50.0599405,"https://www.google.com/maps/place/%D9%83%D8%A7%D9%81%D9%8A+%D9%85%D8%AF%D9%87%E2%80%AD/@26.4882,50.0599405,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0c8ef6a607:0xc1cec40ab7f29416!8m2!3d26.4882!4d50.0599405!16s%2Fg%2F11l77kpycw?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مقهي تاز / Taz cafe,مقهى تقليدي,F2CW+3RF، الفردوس، سيهات‎ 32434,N/A,https://www.instagram.com/taz.cafe,4.2,F2CW+3RF,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4703346,50.0472035,"https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%8A+%D8%AA%D8%A7%D8%B2+%2F+Taz+cafe%E2%80%AD/@26.4703346,50.0472035,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0061ce7e7f:0x8057376531723430!8m2!3d26.4703346!4d50.0472035!16s%2Fg%2F11w4xgy9sx?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
شجرة,مقهى لشرب الشاي,شارع اللؤلؤ، الكوثر، سيهات‎ 32451,N/A,https://instagram.com/shajarahtea,4.2,F3P2+VF,"{""الأحد"": ""٣:٠٠م–١:٠٠ص""}",مفتوح · يغلق عند الساعة ١ ص,N/A,سيهات,المنطقة الشرقية,26.4871775,50.0511775,"https://www.google.com/maps/place/%D8%B4%D8%AC%D8%B1%D8%A9%E2%80%AD/@26.4871775,50.0511775,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff7dd547fc59:0x7120500f2094f0f9!8m2!3d26.4871775!4d50.0511775!16s%2Fg%2F11smylt9n4?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Here In هير ان,كافيه,شارع مكة، النقى، سيهات‎ 32461,N/A,https://instagram.com/here.in.sa,4.4,F2JM+M7,"{""الأحد"": ""٦:٠٠ص–٢:٠٠ص""}",مفتوح · يغلق عند الساعة ٢ ص,N/A,سيهات,المنطقة الشرقية,26.4816609,50.0331612,"https://www.google.com/maps/place/Here+In+%D9%87%D9%8A%D8%B1+%D8%A7%D9%86%E2%80%AD/@26.4816609,50.0331612,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffbb0411db9f:0xb8490023da7bd05a!8m2!3d26.4816609!4d50.0331612!16s%2Fg%2F11stz3nvdt?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
كونتري وي,كافيه,"Khaleej Rd, الكوثر، سيهات‎ 32431",056 122 2092,https://www.instagram.com/countryway_sa,4.5,F3M3+4J,"{""الأحد"": ""٦:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4828489,50.0540202,"https://www.google.com/maps/place/%D9%83%D9%88%D9%86%D8%AA%D8%B1%D9%8A+%D9%88%D9%8A%E2%80%AD/@26.4828489,50.0540202,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49c3725a82696b:0x7e2e0688f51adf43!8m2!3d26.4828489!4d50.0540202!16s%2Fg%2F11flmvl226?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مقهى أوتار وناسه,بار مشروبات,طريق الخليج سيهات -الدمام، القطيف‎ 32432,054 480 8788,https://linktr.ee/awtarwanasa,4.5,F3P2+FH,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4862384,50.0514457,"https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D8%A3%D9%88%D8%AA%D8%A7%D8%B1+%D9%88%D9%86%D8%A7%D8%B3%D9%87%E2%80%AD/@26.4862384,50.0514457,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff001ccb26ab:0x7d81bf0a3ab152fe!8m2!3d26.4862384!4d50.0514457!16s%2Fg%2F11x012t0rh?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
