name_ar,category,full_address,phone_number,website,rating,plus_code,opening_times,opening_status,price_range,city_ar,region_ar,latitude,longitude,google_maps_url
بوتيك جيهان السلمان,متجر ملابس أطفال,شارع اللؤلؤ، الغدير، سيهات‎ 32451,050 382 9246,https://instagram.com/jeje525?utm_medium=copy_link,4.6,F3Q2+98,,,,سيهات,المنطقة الشرقية,26.488479,50.050846,"https://www.google.com/maps/place/%D8%A8%D9%88%D8%AA%D9%8A%D9%83+%D8%AC%D9%8A%D9%87%D8%A7%D9%86+%D8%A7%D9%84%D8%B3%D9%84%D9%85%D8%A7%D9%86%E2%80%AD/@26.488479,50.050846,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffc0c5991135:0x1e111f608c7b22f4!8m2!3d26.488479!4d50.050846!16s%2Fg%2F11h64tv35k?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Wool | صوف للأقمشة,متجر أقمشة,"شارع عمر بن عبد العزيز, الديرة، سيهات‎ 32461",053 813 5027,https://salla.sa/wool_textile,4.5,F2MQ+HX,"{""الأحد"": ""٩:٣٠–١١:٣٠ص٣:٣٠–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,,سيهات,المنطقة الشرقية,26.4839555,50.0399596,"https://www.google.com/maps/place/Wool+%7C+%D8%B5%D9%88%D9%81+%D9%84%D9%84%D8%A3%D9%82%D9%85%D8%B4%D8%A9%E2%80%AD/@26.4839555,50.0399596,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff9c6631f3c5:0x52c6391fe9156382!8m2!3d26.4839555!4d50.0399596!16s%2Fg%2F11rcy9_lqg?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سيهات باقز,متجر أكسسوارات,8108، الديرة، سيهات‎ 32461 5479،,,,4.2,F2PP+7X,,,,سيهات,المنطقة الشرقية,26.4857046,50.0374257,"https://www.google.com/maps/place/%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+%D8%A8%D8%A7%D9%82%D8%B2%E2%80%AD/@26.4857046,50.0374257,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff919003e8af:0xa1d4c9e0d7cf5e29!8m2!3d26.4857046!4d50.0374257!16s%2Fg%2F11syh9zc39?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الليزر ١٣,متجر ملابس رياضية,شارع عمر بن عبدالعزيز، الديرة، سيهات‎ 32434,050 585 9905,https://instagram.com/lasersport?utm_medium=copy_link,4.6,F2PQ+VC,"{""الأحد"": ""٤:٠٠–١٠:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,,سيهات,المنطقة الشرقية,26.4872201,50.038575,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%84%D9%8A%D8%B2%D8%B1+%D9%A1%D9%A3%E2%80%AD/@26.4872201,50.038575,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff35cb7076b1:0xfa2101efff3a0fc4!8m2!3d26.4872201!4d50.038575!16s%2Fg%2F11pv34dwbp?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مؤسسة وادي النجمة للخياطة,متجر للزي الموحد,7721 شارع عمر بن الخطاب، النابية، سيهات‎ 32471,013 331 2433,http://www.valleyunif.com/,4.3,F2C4+C5,,,,سيهات,المنطقة الشرقية,26.4710784,50.0054787,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D9%88%D8%A7%D8%AF%D9%8A+%D8%A7%D9%84%D9%86%D8%AC%D9%85%D8%A9+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9%E2%80%AD/@26.4710784,50.0054787,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601cf7b8671c9:0x71d15ca612f1c79d!8m2!3d26.4710784!4d50.0054787!16s%2Fg%2F11b5wqggwj?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
البجعة الجميلة للورد والهدايا Pretty Swan 4 Gifts & Flowers I,محل هدايا,أ5 بجانب مركز صحي، قرطبة، سيهات‎ 32453,056 538 8086,,4.9,F2WQ+W3,"{""الأحد"": ""٣:٠٠–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,,سيهات,المنطقة الشرقية,26.4972762,50.0377125,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%A8%D8%AC%D8%B9%D8%A9+%D8%A7%D9%84%D8%AC%D9%85%D9%8A%D9%84%D8%A9+%D9%84%D9%84%D9%88%D8%B1%D8%AF+%D9%88%D8%A7%D9%84%D9%87%D8%AF%D8%A7%D9%8A%D8%A7+Pretty+Swan+4+Gifts+%26+Flowers+I%E2%80%AD/@26.4972762,50.0377125,17z/data=!3m1!4b1!4m6!3m5!1s0x3e35ff078d2a4ac9:0xb32f5f553b142419!8m2!3d26.4972762!4d50.0377125!16s%2Fg%2F11tg83ln3h?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
لاب كوت,متجر للزي الموحد,617، غرناطة، سيهات‎ 32434,013 850 0996,http://labcoat-uniform.com/,4.2,F2JW+49,"{""الأحد"": ""٩:٠٠–١١:٣٠ص٤:٠٠–١١:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,,سيهات,المنطقة الشرقية,26.4802718,50.0459161,"https://www.google.com/maps/place/%D9%84%D8%A7%D8%A8+%D9%83%D9%88%D8%AA%E2%80%AD/@26.4802718,50.0459161,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe446b629603:0x572cf86c9bd004ae!8m2!3d26.4802718!4d50.0459161!16s%2Fg%2F11b77l56q7?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المصمم الذهبي للعبايات فرع سيهات,متجر الملابس الخارجية,شارع الخليج الدمام، سيهات‎,055 197 7146,,3.0,F2PW+QX,"{""الأحد"": ""٣:٣٠م–١٢:٣٠ص""}",مفتوح · يغلق عند الساعة ١٢:٣٠ ص,,سيهات,المنطقة الشرقية,26.4869803,50.0474506,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%B5%D9%85%D9%85+%D8%A7%D9%84%D8%B0%D9%87%D8%A8%D9%8A+%D9%84%D9%84%D8%B9%D8%A8%D8%A7%D9%8A%D8%A7%D8%AA+%D9%81%D8%B1%D8%B9+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4869803,50.0474506,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffb85da205cf:0xa51c02e2b02abe17!8m2!3d26.4869803!4d50.0474506!16s%2Fg%2F11tsk012yt?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Royal Bride,متجر ملابس,F2PX+8JR، طريق الخليج، المنتزه، سيهات‎ 32452,,,4.1,F2PX+8JR,,,,سيهات,المنطقة الشرقية,26.4858725,50.0490268,"https://www.google.com/maps/place/Royal+Bride/@26.4858725,50.0490268,16z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4ffa934e8d:0xb584969419f01d36!8m2!3d26.4858725!4d50.0490268!16s%2Fg%2F11hb3l6fcc?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Lafleur لافلور,متجر ملابس,النسيم، سيهات‎ 32453,056 774 0993,,4.3,G24Q+48,"{""الأحد"": ""مغلق""}",مغلق · يفتح يوم الاثنين عند الساعة ٤ م,,سيهات,المنطقة الشرقية,26.5053111,50.0382889,"https://www.google.com/maps/place/Lafleur+%D9%84%D8%A7%D9%81%D9%84%D9%88%D8%B1%E2%80%AD/@26.5053111,50.0382889,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0066ebd3d1:0xaa3aca6f471f80d4!8m2!3d26.5053111!4d50.0382889!16s%2Fg%2F11vyyl7nyw?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ديوان الزي للملابس والمستلزمات الرجالية,متجر ملابس رجالي,G24H+QWG، قرطبة، سيهات‎ 32453,054 400 7192,,4.9,G24H+QWG,"{""الأحد"": ""٤:٠٠–١١:٣٠م""}",سيفتح قريبًا · عند الساعة ٤ م,,سيهات,المنطقة الشرقية,26.5069256,50.0298148,"https://www.google.com/maps/place/%D8%AF%D9%8A%D9%88%D8%A7%D9%86+%D8%A7%D9%84%D8%B2%D9%8A+%D9%84%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3+%D9%88%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%84%D8%B2%D9%85%D8%A7%D8%AA+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/@26.5069256,50.0298148,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff00684e49a3:0x428d74453941039f!8m2!3d26.5069256!4d50.0298148!16s%2Fg%2F11xmkyys5f?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
زهور الولاية للزهور الطبيعية والهدايا Wilayah flowers of natural flowers,متجر زهور,"Khaleej Rd, الكوثر، سيهات‎ 32431",050 381 2269,,4.3,F3G4+PM,"{""الأحد"": ""٧:٠٠ص–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,,سيهات,المنطقة الشرقية,26.4767766,50.0566808,"https://www.google.com/maps/place/%D8%B2%D9%87%D9%88%D8%B1+%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A9+%D9%84%D9%84%D8%B2%D9%87%D9%88%D8%B1+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%B9%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D9%87%D8%AF%D8%A7%D9%8A%D8%A7+Wilayah+flowers+of+natural+flowers%E2%80%AD/@26.4767766,50.0566808,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe5e82499a79:0x9f751214e7cd368d!8m2!3d26.4767766!4d50.0566808!16s%2Fg%2F11dymqs5d6?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
متجر بلوبيرد للملابس,متجر ملابس أطفال,"Khaleej Rd, المنتزه، سيهات‎ 32452",050 688 0959,https://instagram.com/blue_bird1024?igshid=OGQ5ZDc2ODk2ZA==,5.0,F2VQ+9C,,,,سيهات,المنطقة الشرقية,26.4934329,50.038533,"https://www.google.com/maps/place/%D9%85%D8%AA%D8%AC%D8%B1+%D8%A8%D9%84%D9%88%D8%A8%D9%8A%D8%B1%D8%AF+%D9%84%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3%E2%80%AD/@26.4934329,50.038533,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff176b2d692f:0x7538ba0cbd30cb9a!8m2!3d26.4934329!4d50.038533!16s%2Fg%2F11vlnhzfd9?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
زاهي العود للعبايات,متجر ملابس,"Unnamed Road, سيهات‎ 32434",054 425 6222,http://www.zahialoud.com/,4.1,F29W+QR,"{""الأحد"": ""مغلق""}",مغلق · يفتح يوم الاثنين عند الساعة ٤ م,,سيهات,المنطقة الشرقية,26.469381,50.0470412,"https://www.google.com/maps/place/%D8%B2%D8%A7%D9%87%D9%8A+%D8%A7%D9%84%D8%B9%D9%88%D8%AF+%D9%84%D9%84%D8%B9%D8%A8%D8%A7%D9%8A%D8%A7%D8%AA%E2%80%AD/@26.469381,50.0470412,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff3f43d4a6fd:0x93115f55008e2fd2!8m2!3d26.469381!4d50.0470412!16s%2Fg%2F11f9yyt_m5?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
حب الطفولة Kids love,سوق ملابس,"qis bin zaher, الديرة، سيهات‎ 32461",056 117 7847,,4.6,F2PP+FW,"{""الأحد"": ""٤:٠٠–١٠:٣٠م""}",سيفتح قريبًا · عند الساعة ٤ م,,سيهات,المنطقة الشرقية,26.4861418,50.0372798,"https://www.google.com/maps/place/%D8%AD%D8%A8+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+Kids+love%E2%80%AD/@26.4861418,50.0372798,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff9e7511485f:0x52ff794fa550aa69!8m2!3d26.4861418!4d50.0372798!16s%2Fg%2F11vs35s24_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الأصالة للأقمشة و الخياطة الرجالية,خيّاط ملابس الرجال,طريق الملك عبدالعزيز، الخصاب، سيهات‎ 32452,054 438 1335,,3.7,F2VP+49,"{""الأحد"": ""٣:٠٠–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,,سيهات,المنطقة الشرقية,26.4928081,50.0359877,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%A3%D8%B5%D8%A7%D9%84%D8%A9+%D9%84%D9%84%D8%A3%D9%82%D9%85%D8%B4%D8%A9+%D9%88+%D8%A7%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/@26.4928081,50.0359877,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffa0acb01d0b:0xbb15fff5016b5393!8m2!3d26.4928081!4d50.0359877!16s%2Fg%2F11q3n7d9d3?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
متجر شعاع,متجر هواتف جوالة,"Khaleej Rd, غرناطة، سيهات‎ 32434",059 152 0526,https://shuaastore.com/,4.5,F3H3+PW,"{""الأحد"": ""٩:٣٠ص–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,,سيهات,المنطقة الشرقية,26.4792521,50.0548157,"https://www.google.com/maps/place/%D9%85%D8%AA%D8%AC%D8%B1+%D8%B4%D8%B9%D8%A7%D8%B9%E2%80%AD/@26.4792521,50.0548157,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff293ac3dd6f:0xc0429e24b998a38!8m2!3d26.4792521!4d50.0548157!16s%2Fg%2F11lycnrl9j?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
LUXURY ALBADER,متجر ملابس,8105، 5501، الديرة، سيهات‎ 32461,050 679 0090,,3.8,F2PP+8X,"{""الأحد"": ""٤:٠٠–١١:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,,سيهات,المنطقة الشرقية,26.4857513,50.0374169,"https://www.google.com/maps/place/LUXURY+ALBADER/@26.4857513,50.0374169,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe366ffe9305:0xb395ebedeed91ae6!8m2!3d26.4857513!4d50.0374169!16s%2Fg%2F11g9q5fy5k?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
درعه DERAAH,متجر عطور,7568 طريق الملك عبدالعزيز، الزهور، 4325 Umar Ibn، سيهات‎ 32437,800 118 6666,https://www.deraahstore.com/,4.6,F2FV+JH,"{""الأحد"": ""٩:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,,سيهات,المنطقة الشرقية,,,https://www.google.com/maps/place/%D8%AF%D8%B1%D8%B9%D9%87+DERAAH%E2%80%AD/data=!4m7!3m6!1s0x3e49ffc24bcb328b:0x2fd3fb55b40f6f04!8m2!3d26.474004!4d50.043905!16s%2Fg%2F11pcnmkn_k!19sChIJizLLS8L_ST4RBG8PtFX70y8?authuser=0&hl=ar&rclk=1
مغاسل المختصة الذكية للملابس,مغسلة,"Khaleej Rd, الكوثر، سيهات‎ 32431",053 978 8133,,4.4,F3J3+9W,,,,سيهات,المنطقة الشرقية,26.4808806,50.05478,"https://www.google.com/maps/place/%D9%85%D8%BA%D8%A7%D8%B3%D9%84+%D8%A7%D9%84%D9%85%D8%AE%D8%AA%D8%B5%D8%A9+%D8%A7%D9%84%D8%B0%D9%83%D9%8A%D8%A9+%D9%84%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3%E2%80%AD/@26.4808806,50.05478,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff24044dee6b:0x51e86a1fd37eb185!8m2!3d26.4808806!4d50.05478!16s%2Fg%2F11xffb4cnl?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
بوتيك فاطمه الدهان للفساتين FD,متجر ملابس,F2PV+M6H، المنتزه، سيهات‎ 32452,059 925 2466,,3.4,F2PV+M6H,"{""الأحد"": ""٥:٠٠–١٠:٠٠م""}",مغلق · يفتح عند الساعة ٥ م,,سيهات,المنطقة الشرقية,26.4866914,50.0431162,"https://www.google.com/maps/place/%D8%A8%D9%88%D8%AA%D9%8A%D9%83+%D9%81%D8%A7%D8%B7%D9%85%D9%87+%D8%A7%D9%84%D8%AF%D9%87%D8%A7%D9%86+%D9%84%D9%84%D9%81%D8%B3%D8%A7%D8%AA%D9%8A%D9%86+FD%E2%80%AD/@26.4866914,50.0431162,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0042a0752b:0xee54835ec8b32e26!8m2!3d26.4866914!4d50.0431162!16s%2Fg%2F11w3mpt_1_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
عطور رايدر | Rider Beauty,متجر عطور,"Khaleej Rd, غرناطة، سيهات‎ 32434",053 855 7800,https://riderbeauty.com/,4.9,F3H3+PX,"{""الأحد"": ""٩:٠٠ص–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,,سيهات,المنطقة الشرقية,26.4793302,50.0549268,"https://www.google.com/maps/place/%D8%B9%D8%B7%D9%88%D8%B1+%D8%B1%D8%A7%D9%8A%D8%AF%D8%B1+%7C+Rider+Beauty%E2%80%AD/@26.4793302,50.0549268,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff8638f7b8f1:0xebd2440d60c2f037!8m2!3d26.4793302!4d50.0549268!16s%2Fg%2F11w9bh43r8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
cliche design,مصمم داخلي,النسيم، سيهات‎ 32453,059 363 3102,http://www.clicheksa.com/,4.8,G24Q+48,"{""الأحد"": ""٩:٠٠ص–١٠:٠٠م""}",مفتوح · يغلق عند الساعة ١٠ م,,سيهات,المنطقة الشرقية,26.505315,50.0382829,"https://www.google.com/maps/place/cliche+design/@26.505315,50.0382829,17z/data=!3m1!4b1!4m6!3m5!1s0x3e4a01b29ded7a69:0xfb89131670538998!8m2!3d26.505315!4d50.0382829!16s%2Fg%2F11ts3bgpjg?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Stop5minute للملابس الرجالية,متجر ملابس الشباب,EMMA6217، 6217 عمر بن عبدالعزيز، 3273، حي النور،، سيهات‎,054 031 3017,,5.0,F2JR+HG,"{""الأحد"": ""٤:٠٠–١١:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,,سيهات,المنطقة الشرقية,26.4814782,50.0412555,"https://www.google.com/maps/place/Stop5minute+%D9%84%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/@26.4814782,50.0412555,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff158dab72a3:0x3329bfe0552fee9e!8m2!3d26.4814782!4d50.0412555!16s%2Fg%2F11j_4ktqby?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط نور البيان,متجر ملابس,"6671، النور، 3339 المجمعة، 6671, Saudi Arabia, سيهات‎ 32452",013 838 0742,,4.4,F2PR+7R,,,,سيهات,المنطقة الشرقية,26.4856387,50.0420726,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D9%86%D9%88%D8%B1+%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%E2%80%AD/@26.4856387,50.0420726,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff41cd7a221b:0x898de79450baa854!8m2!3d26.4856387!4d50.0420726!16s%2Fg%2F11h7n6bkz4?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
WOODAL,متجر أدوات مطبخ,الخليج، 3518، EMMC7693، 7693، سيهات‎ 32451,055 855 0409,http://www.woodal.net/,4.8,F2VV+WG,"{""الأحد"": ""٣:٠٠–١٠:٠٠م""}",مفتوح · يغلق عند الساعة ١٠ م,,سيهات,المنطقة الشرقية,26.4948316,50.0438086,"https://www.google.com/maps/place/WOODAL/@26.4948316,50.0438086,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0075850ecd:0x4e48a5da16edfc74!8m2!3d26.4948316!4d50.0438086!16s%2Fg%2F11xd1182_6?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مغاسل التنظيف المثالي لغسيل الملابس,مغسلة,"حي, Khaleej Rd، الكوثر، سيهات‎ 32431",055 387 0090,,3.7,F3F4+QX,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,,سيهات,المنطقة الشرقية,26.4744914,50.0574923,"https://www.google.com/maps/place/%D9%85%D8%BA%D8%A7%D8%B3%D9%84+%D8%A7%D9%84%D8%AA%D9%86%D8%B8%D9%8A%D9%81+%D8%A7%D9%84%D9%85%D8%AB%D8%A7%D9%84%D9%8A+%D9%84%D8%BA%D8%B3%D9%8A%D9%84+%D8%A7%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3%E2%80%AD/@26.4744914,50.0574923,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff213c7089ab:0x9e6f3653be96ce2!8m2!3d26.4744914!4d50.0574923!16s%2Fg%2F11v5f0pd4n?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز الحسن للعبايات,متجر ملابس,7830 طريق الملك عبدالعزيز، الفردوس، سيهات‎ 32434,,,3.5,F2GW+GH,"{""الأحد"": ""٩:٣٠–١١:٣٠ص٤:٠٠–١١:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,,سيهات,المنطقة الشرقية,26.4762861,50.0464571,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%AD%D8%B3%D9%86+%D9%84%D9%84%D8%B9%D8%A8%D8%A7%D9%8A%D8%A7%D8%AA%E2%80%AD/@26.4762861,50.0464571,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe425befa881:0x735c139aa13c216e!8m2!3d26.4762861!4d50.0464571!16s%2Fg%2F11b_23qw81?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مغسلة اللمعة الاخيرة,محطة غسل سيارات,4582 طريق الملك عبدالعزيز، حي غرناطة، EMGA8079، 8079، سيهات‎ 32434,050 017 7971,,4.8,F2HW+CH,"{""الأحد"": ""٩:٠٠ص–١٢:٠٠م٣:٣٠–١٠:٣٠م""}",مفتوح · يغلق عند الساعة ١٠:٣٠ م,,سيهات,المنطقة الشرقية,26.4786047,50.0464852,"https://www.google.com/maps/place/%D9%85%D8%BA%D8%B3%D9%84%D8%A9+%D8%A7%D9%84%D9%84%D9%85%D8%B9%D8%A9+%D8%A7%D9%84%D8%A7%D8%AE%D9%8A%D8%B1%D8%A9%E2%80%AD/@26.4786047,50.0464852,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffb561ef3bdd:0xf0b8c5ef1f125538!8m2!3d26.4786047!4d50.0464852!16s%2Fg%2F11trdvbqqj?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
دشاديش الابراج,خياط,F2PM+67J، النقى، سيهات‎ 32461,013 850 0892,,3.9,F2PM+67J,"{""الأحد"": ""٨:٣٠ص–٩:٣٠م""}",مفتوح · يغلق عند الساعة ٩:٣٠ م,,سيهات,المنطقة الشرقية,26.4855994,50.0331524,"https://www.google.com/maps/place/%D8%AF%D8%B4%D8%A7%D8%AF%D9%8A%D8%B4+%D8%A7%D9%84%D8%A7%D8%A8%D8%B1%D8%A7%D8%AC%E2%80%AD/@26.4855994,50.0331524,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe33e8a44917:0x5ba18b28550a5701!8m2!3d26.4855994!4d50.0331524!16s%2Fg%2F11ggzmt9x8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ROOTS,آلة بيع منتجات التجميل,F2JV+5H4، الشارع الخامس عشر، النور، سيهات‎ 32452,056 758 6738,https://instagram.com/roots.3?igshid=fok6wmetlstv,4.4,F2JV+5H4,"{""الأحد"": ""٤:٠٠–١٠:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,,سيهات,المنطقة الشرقية,26.4803877,50.0439581,"https://www.google.com/maps/place/ROOTS/@26.4803877,50.0439581,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffb43c8ef781:0xde88cca1609f41e1!8m2!3d26.4803877!4d50.0439581!16s%2Fg%2F11f746_5pn?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
شعاع للاتصالات,متجر هواتف جوالة,شارع عمر بن عبدالعزيز، الديرة، سيهات‎ 32452,059 152 0526,http://shuaastore.com/,4.5,F2PQ+QF,"{""الأحد"": ""٩:٠٠ص–١:٣٠م٤:٠٠–١١:٠٠م""}",سيفتح قريبًا · عند الساعة ٤ م,,سيهات,المنطقة الشرقية,26.4869236,50.0387135,"https://www.google.com/maps/place/%D8%B4%D8%B9%D8%A7%D8%B9+%D9%84%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%A7%D8%AA%E2%80%AD/@26.4869236,50.0387135,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe35fd196513:0x30909812aa624c8!8m2!3d26.4869236!4d50.0387135!16s%2Fg%2F11cmy4s136?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
